# Based on the 2017NEI port shapefile Ports_v2_040718. Shape areas assigned using the native AEA projection to get geometry area in square meters.
# Geometry vertices are extracted on the WGS84 datum.
facid,lon,lat,numvert,area
P20079F48167,-94.771817,29.335108,52,818086.8265
P20079F48167,-94.770822,29.335275,52,818086.8265
P20079F48167,-94.772646,29.332072999999998,52,818086.8265
P20079F48167,-94.774225,29.330896999999997,52,818086.8265
P20079F48167,-94.773101,29.330228,52,818086.8265
P20079F48167,-94.774662,29.321294,52,818086.8265
P20079F48167,-94.778446,29.319725,52,818086.8265
P20079F48167,-94.777619,29.318224,52,818086.8265
P20079F48167,-94.77898,29.317344,52,818086.8265
P20079F48167,-94.778402,29.313577000000002,52,818086.8265
P20079F48167,-94.779042,29.313465,52,818086.8265
P20079F48167,-94.781161,29.318383,52,818086.8265
P20079F48167,-94.784041,29.31567,52,818086.8265
P20079F48167,-94.78415600000001,29.312865999999996,52,818086.8265
P20079F48167,-94.784582,29.312871,52,818086.8265
P20079F48167,-94.784841,29.314365999999996,52,818086.8265
P20079F48167,-94.785625,29.314135999999998,52,818086.8265
P20079F48167,-94.785512,29.312345,52,818086.8265
P20079F48167,-94.78615400000001,29.312053000000002,52,818086.8265
P20079F48167,-94.786337,29.313965000000003,52,818086.8265
P20079F48167,-94.791923,29.310446999999996,52,818086.8265
P20079F48167,-94.79854399999999,29.308671,52,818086.8265
P20079F48167,-94.803584,29.308249,52,818086.8265
P20079F48167,-94.810457,29.308504,52,818086.8265
P20079F48167,-94.811762,29.305265999999996,52,818086.8265
P20079F48167,-94.812286,29.305421000000003,52,818086.8265
P20079F48167,-94.81116899999999,29.308333,52,818086.8265
P20079F48167,-94.812015,29.308640999999998,52,818086.8265
P20079F48167,-94.813624,29.305435,52,818086.8265
P20079F48167,-94.813976,29.305618,52,818086.8265
P20079F48167,-94.812724,29.308647999999998,52,818086.8265
P20079F48167,-94.815487,29.308738,52,818086.8265
P20079F48167,-94.815251,29.305691999999997,52,818086.8265
P20079F48167,-94.81568,29.305458,52,818086.8265
P20079F48167,-94.81626700000001,29.308746999999997,52,818086.8265
P20079F48167,-94.817256,29.308937,52,818086.8265
P20079F48167,-94.81851999999999,29.305190999999997,52,818086.8265
P20079F48167,-94.819298,29.305259000000003,52,818086.8265
P20079F48167,-94.818601,29.309131,52,818086.8265
P20079F48167,-94.820367,29.309508,52,818086.8265
P20079F48167,-94.823826,29.305845,52,818086.8265
P20079F48167,-94.825749,29.30527,52,818086.8265
P20080F22071,-90.062988,29.951286,8,180232.3336
P20080F22071,-90.06225500000001,29.951366999999998,8,180232.3336
P20080F22071,-90.05974300000001,29.936128000000004,8,180232.3336
P20080F22071,-90.061515,29.93113,8,180232.3336
P20080F22071,-90.062374,29.931297999999998,8,180232.3336
P20080F22071,-90.06081400000001,29.936367999999998,8,180232.3336
P20080F22071,-90.061246,29.941062,8,180232.3336
P20080F22071,-90.062988,29.951286,8,180232.3336
P20081F22071,-90.070745,29.922718,19,395137.9203
P20081F22071,-90.070291,29.922026000000002,19,395137.9203
P20081F22071,-90.084061,29.916832,19,395137.9203
P20081F22071,-90.09697,29.913349,19,395137.9203
P20081F22071,-90.097697,29.912418,19,395137.9203
P20081F22071,-90.10767299999999,29.911139000000002,19,395137.9203
P20081F22071,-90.120478,29.911771999999996,19,395137.9203
P20081F22071,-90.128909,29.913562,19,395137.9203
P20081F22071,-90.13119300000001,29.915019,19,395137.9203
P20081F22071,-90.130881,29.915305,19,395137.9203
P20081F22071,-90.128872,29.914045,19,395137.9203
P20081F22071,-90.12263100000001,29.913040000000002,19,395137.9203
P20081F22071,-90.120012,29.912171,19,395137.9203
P20081F22071,-90.107911,29.911819,19,395137.9203
P20081F22071,-90.098083,29.913045,19,395137.9203
P20081F22071,-90.098253,29.913660999999998,19,395137.9203
P20081F22071,-90.08877,29.916057000000002,19,395137.9203
P20081F22071,-90.076927,29.91984,19,395137.9203
P20081F22071,-90.070745,29.922718,19,395137.9203
P20082F22051,-90.143218,29.934226000000002,7,151495.9223
P20082F22051,-90.143086,29.942527000000002,7,151495.9223
P20082F22051,-90.142262,29.942846999999997,7,151495.9223
P20082F22051,-90.142904,29.946763,7,151495.9223
P20082F22051,-90.14201700000001,29.946958000000002,7,151495.9223
P20082F22051,-90.141736,29.933660999999997,7,151495.9223
P20082F22051,-90.143218,29.934226000000002,7,151495.9223
P20083F06037,-118.23968300000001,33.74338,20,143102.2186
P20083F06037,-118.239989,33.743466999999995,20,143102.2186
P20083F06037,-118.239792,33.744316999999995,20,143102.2186
P20083F06037,-118.238872,33.744253,20,143102.2186
P20083F06037,-118.238997,33.743466,20,143102.2186
P20083F06037,-118.23363799999998,33.742707,20,143102.2186
P20083F06037,-118.23288500000001,33.745437,20,143102.2186
P20083F06037,-118.232096,33.745396,20,143102.2186
P20083F06037,-118.23293000000001,33.742527,20,143102.2186
P20083F06037,-118.2315,33.742416999999996,20,143102.2186
P20083F06037,-118.227834,33.743387,20,143102.2186
P20083F06037,-118.227278,33.745661,20,143102.2186
P20083F06037,-118.22594199999999,33.745653999999995,20,143102.2186
P20083F06037,-118.22628600000002,33.743790999999995,20,143102.2186
P20083F06037,-118.225505,33.743970000000004,20,143102.2186
P20083F06037,-118.22486,33.74695,20,143102.2186
P20083F06037,-118.223495,33.747046999999995,20,143102.2186
P20083F06037,-118.224351,33.744051,20,143102.2186
P20083F06037,-118.23128799999999,33.742041,20,143102.2186
P20083F06037,-118.23968300000001,33.74338,20,143102.2186
P20084F06037,-118.267734,33.753178000000005,11,132781.0305
P20084F06037,-118.268326,33.753381,11,132781.0305
P20084F06037,-118.27006999999999,33.758912,11,132781.0305
P20084F06037,-118.266492,33.762718,11,132781.0305
P20084F06037,-118.265528,33.762122,11,132781.0305
P20084F06037,-118.266667,33.761010999999996,11,132781.0305
P20084F06037,-118.267478,33.760138,11,132781.0305
P20084F06037,-118.268121,33.758732,11,132781.0305
P20084F06037,-118.26761,33.757112,11,132781.0305
P20084F06037,-118.26801100000002,33.756418,11,132781.0305
P20084F06037,-118.267734,33.753178000000005,11,132781.0305
P20085F06037,-118.19393000000001,33.738541999999995,6,174777.1524
P20085F06037,-118.186104,33.738709,6,174777.1524
P20085F06037,-118.18533300000001,33.736649,6,174777.1524
P20085F06037,-118.194473,33.736714,6,174777.1524
P20085F06037,-118.19455900000001,33.737975,6,174777.1524
P20085F06037,-118.19393000000001,33.738541999999995,6,174777.1524
P20086F06037,-118.27806799999999,33.740459,8,96300.73994
P20086F06037,-118.277148,33.742952,8,96300.73994
P20086F06037,-118.27498,33.746898,8,96300.73994
P20086F06037,-118.278447,33.748645,8,96300.73994
P20086F06037,-118.277973,33.749206,8,96300.73994
P20086F06037,-118.27385500000001,33.747268,8,96300.73994
P20086F06037,-118.277505,33.740349,8,96300.73994
P20086F06037,-118.27806799999999,33.740459,8,96300.73994
P20087F06037,-118.274746,33.740846999999995,5,45348.87631
P20087F06037,-118.27525700000001,33.74109,5,45348.87631
P20087F06037,-118.27226399999999,33.746453,5,45348.87631
P20087F06037,-118.27138000000001,33.746308,5,45348.87631
P20087F06037,-118.274746,33.740846999999995,5,45348.87631
P20088F22071,-89.981633,29.932311,16,648554.2876
P20088F22071,-89.976445,29.929990000000004,16,648554.2876
P20088F22071,-89.96924200000001,29.927796999999998,16,648554.2876
P20088F22071,-89.96404100000001,29.926552,16,648554.2876
P20088F22071,-89.957476,29.92535,16,648554.2876
P20088F22071,-89.949575,29.925628000000003,16,648554.2876
P20088F22071,-89.94213,29.925572,16,648554.2876
P20088F22071,-89.93509,29.924940999999997,16,648554.2876
P20088F22071,-89.926861,29.923942999999998,16,648554.2876
P20088F22071,-89.927309,29.922832,16,648554.2876
P20088F22071,-89.938721,29.924518,16,648554.2876
P20088F22071,-89.954909,29.92431,16,648554.2876
P20088F22071,-89.963637,29.925333000000002,16,648554.2876
P20088F22071,-89.97536099999999,29.928316,16,648554.2876
P20088F22071,-89.98250300000001,29.931282,16,648554.2876
P20088F22071,-89.981633,29.932311,16,648554.2876
P20089F06073,-117.235785,32.686419,12,475115.4693
P20089F06073,-117.237726,32.687342,12,475115.4693
P20089F06073,-117.23893000000001,32.689938,12,475115.4693
P20089F06073,-117.239508,32.694057,12,475115.4693
P20089F06073,-117.238924,32.698731,12,475115.4693
P20089F06073,-117.23597600000001,32.704077000000005,12,475115.4693
P20089F06073,-117.23461100000002,32.704411,12,475115.4693
P20089F06073,-117.23419799999999,32.702394,12,475115.4693
P20089F06073,-117.23711599999999,32.698341,12,475115.4693
P20089F06073,-117.23774399999999,32.693659000000004,12,475115.4693
P20089F06073,-117.23316899999999,32.687472,12,475115.4693
P20089F06073,-117.235785,32.686419,12,475115.4693
P20090F06073,-117.17378400000001,32.725023,6,328598.2721
P20090F06073,-117.173677,32.713078,6,328598.2721
P20090F06073,-117.1767,32.713324,6,328598.2721
P20090F06073,-117.17669599999999,32.719494,6,328598.2721
P20090F06073,-117.175531,32.724739,6,328598.2721
P20090F06073,-117.17378400000001,32.725023,6,328598.2721
P20091F06073,-117.152441,32.6971,22,2211596.647
P20091F06073,-117.14301100000002,32.691479,22,2211596.647
P20091F06073,-117.143345,32.690803,22,2211596.647
P20091F06073,-117.14222600000001,32.689851000000004,22,2211596.647
P20091F06073,-117.139772,32.690318,22,2211596.647
P20091F06073,-117.137615,32.687909999999995,22,2211596.647
P20091F06073,-117.139482,32.687121000000005,22,2211596.647
P20091F06073,-117.138749,32.686715,22,2211596.647
P20091F06073,-117.134723,32.687663,22,2211596.647
P20091F06073,-117.130775,32.683572999999996,22,2211596.647
P20091F06073,-117.128662,32.684139,22,2211596.647
P20091F06073,-117.118673,32.671766,22,2211596.647
P20091F06073,-117.121445,32.670124,22,2211596.647
P20091F06073,-117.123575,32.669781,22,2211596.647
P20091F06073,-117.12275600000001,32.668415,22,2211596.647
P20091F06073,-117.120107,32.668714,22,2211596.647
P20091F06073,-117.11816999999999,32.658396,22,2211596.647
P20091F06073,-117.122524,32.656912,22,2211596.647
P20091F06073,-117.124478,32.670018,22,2211596.647
P20091F06073,-117.13562900000001,32.68325,22,2211596.647
P20091F06073,-117.154779,32.69628,22,2211596.647
P20091F06073,-117.152441,32.6971,22,2211596.647
P20092F06073,-117.133802,32.578015,5,158510.7322
P20092F06073,-117.138939,32.578095000000005,5,158510.7322
P20092F06073,-117.13889099999999,32.581164,5,158510.7322
P20092F06073,-117.133843,32.580890000000004,5,158510.7322
P20092F06073,-117.133802,32.578015,5,158510.7322
P20093F48355,-97.39622800000001,27.812065000000004,12,241932.5677
P20093F48355,-97.40781,27.811944,12,241932.5677
P20093F48355,-97.407843,27.811687,12,241932.5677
P20093F48355,-97.412645,27.811495,12,241932.5677
P20093F48355,-97.41606,27.812857,12,241932.5677
P20093F48355,-97.41683499999999,27.812495000000002,12,241932.5677
P20093F48355,-97.417443,27.813126,12,241932.5677
P20093F48355,-97.424463,27.81607,12,241932.5677
P20093F48355,-97.42388000000001,27.816781,12,241932.5677
P20093F48355,-97.412214,27.812365000000003,12,241932.5677
P20093F48355,-97.396982,27.812566999999998,12,241932.5677
P20093F48355,-97.39622800000001,27.812065000000004,12,241932.5677
P20094F48355,-97.395434,27.813514,9,153812.5405
P20094F48355,-97.396288,27.813343,9,153812.5405
P20094F48355,-97.397272,27.814226,9,153812.5405
P20094F48355,-97.414787,27.814569,9,153812.5405
P20094F48355,-97.41494399999999,27.815046000000002,9,153812.5405
P20094F48355,-97.399264,27.815223,9,153812.5405
P20094F48355,-97.399072,27.814905,9,153812.5405
P20094F48355,-97.396838,27.814935,9,153812.5405
P20094F48355,-97.395434,27.813514,9,153812.5405
P20095F48355,-97.429888,27.81734,9,18783.69825
P20095F48355,-97.430261,27.817398999999998,9,18783.69825
P20095F48355,-97.429615,27.818719,9,18783.69825
P20095F48355,-97.42995400000001,27.818906,9,18783.69825
P20095F48355,-97.430599,27.817521999999997,9,18783.69825
P20095F48355,-97.431014,27.817836,9,18783.69825
P20095F48355,-97.430038,27.819449,9,18783.69825
P20095F48355,-97.42902099999999,27.818855,9,18783.69825
P20095F48355,-97.429888,27.81734,9,18783.69825
P20096F48355,-97.43276800000001,27.819987,10,108241.7344
P20096F48355,-97.432486,27.820887,10,108241.7344
P20096F48355,-97.43552700000001,27.822156,10,108241.7344
P20096F48355,-97.440078,27.822446000000003,10,108241.7344
P20096F48355,-97.439872,27.823441,10,108241.7344
P20096F48355,-97.435695,27.823178000000002,10,108241.7344
P20096F48355,-97.432201,27.821626000000002,10,108241.7344
P20096F48355,-97.430767,27.820590000000003,10,108241.7344
P20096F48355,-97.431453,27.819397,10,108241.7344
P20096F48355,-97.43276800000001,27.819987,10,108241.7344
P20097F48355,-97.479125,27.818647,16,383307.2791
P20097F48355,-97.487877,27.822392999999998,16,383307.2791
P20097F48355,-97.487594,27.823165000000003,16,383307.2791
P20097F48355,-97.489245,27.823781,16,383307.2791
P20097F48355,-97.48997800000001,27.823163,16,383307.2791
P20097F48355,-97.49440899999999,27.824956,16,383307.2791
P20097F48355,-97.494229,27.825309999999998,16,383307.2791
P20097F48355,-97.497624,27.827501,16,383307.2791
P20097F48355,-97.49789799999999,27.828167999999998,16,383307.2791
P20097F48355,-97.49669300000001,27.829433,16,383307.2791
P20097F48355,-97.502578,27.833219,16,383307.2791
P20097F48355,-97.501991,27.833675,16,383307.2791
P20097F48355,-97.496066,27.829793,16,383307.2791
P20097F48355,-97.495542,27.827721999999998,16,383307.2791
