sourceTypeID,roadTypeID,dayID,hourID,hourVMTFraction
62,3,5,3,0.00654641
62,3,5,4,0.00663486
62,3,5,5,0.00953999
62,3,5,6,0.0200551
62,3,5,7,0.0410295
62,3,5,8,0.0579722
62,3,5,9,0.0534711
62,3,5,10,0.0525478
62,3,5,11,0.0550607
62,3,5,12,0.0576741
62,3,5,13,0.0591429
62,3,5,14,0.0608019
62,3,5,15,0.0652985
62,3,5,16,0.0726082
62,3,5,17,0.0773817
62,3,5,18,0.0754816
62,3,5,19,0.0587059
62,3,5,20,0.0439864
62,3,5,21,0.0357309
62,3,5,22,0.0307428
62,3,5,23,0.0238521
62,3,5,24,0.0173177
62,4,2,1,0.0214739
62,4,2,2,0.0144428
62,4,2,3,0.0109684
62,4,2,4,0.00749451
62,4,2,5,0.00683855
62,4,2,6,0.0103588
62,4,2,7,0.0184304
62,4,2,8,0.0268117
62,4,2,9,0.0363852
62,4,2,10,0.0475407
62,4,2,11,0.0574664
62,4,2,12,0.0650786
62,4,2,13,0.0713228
62,4,2,14,0.0714917
62,4,2,15,0.0717226
62,4,2,16,0.0720061
62,4,2,17,0.0711487
62,4,2,18,0.0678874
62,4,2,19,0.0617718
62,4,2,20,0.0516882
62,4,2,21,0.0428658
62,4,2,22,0.0380302
62,4,2,23,0.0322072
62,4,2,24,0.0245677
62,4,5,1,0.00986211
62,4,5,2,0.00627248
62,4,5,3,0.00505767
62,4,5,4,0.00466686
62,4,5,5,0.00699469
62,4,5,6,0.018494
62,4,5,7,0.0459565
62,4,5,8,0.0696444
62,4,5,9,0.0608279
62,4,5,10,0.0502862
62,4,5,11,0.0499351
62,4,5,12,0.0543654
62,4,5,13,0.0576462
62,4,5,14,0.0580319
62,4,5,15,0.0622554
62,4,5,16,0.0710049
62,4,5,17,0.0769725
62,4,5,18,0.077432
62,4,5,19,0.059783
62,4,5,20,0.0443923
62,4,5,21,0.0354458
62,4,5,22,0.031824
62,4,5,23,0.0249419
62,4,5,24,0.0179068
62,5,2,1,0.0214739
62,5,2,2,0.0144428
62,5,2,3,0.0109684
62,5,2,4,0.00749451
62,5,2,5,0.00683855
62,5,2,6,0.0103588
62,5,2,7,0.0184304
62,5,2,8,0.0268117
62,5,2,9,0.0363852
62,5,2,10,0.0475407
62,5,2,11,0.0574664
62,5,2,12,0.0650786
62,5,2,13,0.0713228
62,5,2,14,0.0714917
62,5,2,15,0.0717226
62,5,2,16,0.0720061
62,5,2,17,0.0711487
62,5,2,18,0.0678874
62,5,2,19,0.0617718
62,5,2,20,0.0516882
62,5,2,21,0.0428658
62,5,2,22,0.0380302
62,5,2,23,0.0322072
62,5,2,24,0.0245677
62,5,5,1,0.00986211
62,5,5,2,0.00627248
62,5,5,3,0.00505767
62,5,5,4,0.00466686
62,5,5,5,0.00699469
62,5,5,6,0.018494
62,5,5,7,0.0459565
62,5,5,8,0.0696444
62,5,5,9,0.0608279
62,5,5,10,0.0502862
62,5,5,11,0.0499351
62,5,5,12,0.0543654
62,5,5,13,0.0576462
62,5,5,14,0.0580319
62,5,5,15,0.0622554
62,5,5,16,0.0710049
62,5,5,17,0.0769725
62,5,5,18,0.077432
62,5,5,19,0.059783
62,5,5,20,0.0443923
62,5,5,21,0.0354458
62,5,5,22,0.031824
62,5,5,23,0.0249419
62,5,5,24,0.0179068
